ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-03-31,-35702.35256826747,-36840.095726063715,-34381.20282235014,-35702.35256826747,-35702.35256826747,147.59913396657413,147.59913396657413,147.59913396657413,147.59913396657413,147.59913396657413,147.59913396657413,0.0,0.0,0.0,-35554.7534343009
2025-04-01,-35654.79264568638,-36923.34620006428,-34477.19213012915,-35654.79264568638,-35654.79264568638,-25.748017988723078,-25.748017988723078,-25.748017988723078,-25.748017988723078,-25.748017988723078,-25.748017988723078,0.0,0.0,0.0,-35680.5406636751
2025-04-02,-35607.232723105284,-36967.87254258812,-34346.77079865588,-35607.232723105284,-35607.232723105284,-0.2931102096327895,-0.2931102096327895,-0.2931102096327895,-0.2931102096327895,-0.2931102096327895,-0.2931102096327895,0.0,0.0,0.0,-35607.52583331492
2025-04-03,-35559.672800524204,-36818.4324978577,-34303.450330650936,-35559.672800524204,-35559.672800524204,-8.290372774173111,-8.290372774173111,-8.290372774173111,-8.290372774173111,-8.290372774173111,-8.290372774173111,0.0,0.0,0.0,-35567.963173298376
2025-04-04,-35512.1128779431,-36693.53921090871,-34187.55851208161,-35512.1128779431,-35512.1128779431,83.46607333695536,83.46607333695536,83.46607333695536,83.46607333695536,83.46607333695536,83.46607333695536,0.0,0.0,0.0,-35428.64680460615
2025-04-07,-35369.43311019983,-36418.9305143831,-33991.21805527523,-35369.43311019983,-35369.43311019983,147.5991339666808,147.5991339666808,147.5991339666808,147.5991339666808,147.5991339666808,147.5991339666808,0.0,0.0,0.0,-35221.83397623315
2025-04-08,-35321.873187618745,-36662.79015088093,-34082.511697438,-35321.873187618745,-35321.873187618745,-25.74801798799974,-25.74801798799974,-25.74801798799974,-25.74801798799974,-25.74801798799974,-25.74801798799974,0.0,0.0,0.0,-35347.621205606745
2025-04-09,-35274.31326503766,-36495.165578999135,-34002.67120651585,-35274.31326503766,-35274.31326503766,-0.29311020899034906,-0.29311020899034906,-0.29311020899034906,-0.29311020899034906,-0.29311020899034906,-0.29311020899034906,0.0,0.0,0.0,-35274.60637524665
2025-04-10,-35226.75334245656,-36539.767616445606,-33964.498430644446,-35226.75334245656,-35226.75334245656,-8.290372774833063,-8.290372774833063,-8.290372774833063,-8.290372774833063,-8.290372774833063,-8.290372774833063,0.0,0.0,0.0,-35235.0437152314
2025-04-11,-35179.193419875475,-36326.17947672017,-33797.584882022165,-35179.193419875475,-35179.193419875475,83.46607333667961,83.46607333667961,83.46607333667961,83.46607333667961,83.46607333667961,83.46607333667961,0.0,0.0,0.0,-35095.7273465388
2025-04-14,-35036.5136521322,-36151.20249375725,-33676.12320088901,-35036.5136521322,-35036.5136521322,147.59913396678746,147.59913396678746,147.59913396678746,147.59913396678746,147.59913396678746,147.59913396678746,0.0,0.0,0.0,-34888.91451816541
2025-04-15,-34988.95372955111,-36255.05913538383,-33718.45309210475,-34988.95372955111,-34988.95372955111,-25.74801798856299,-25.74801798856299,-25.74801798856299,-25.74801798856299,-25.74801798856299,-25.74801798856299,0.0,0.0,0.0,-35014.70174753967
2025-04-16,-34941.39380697002,-36290.181542330785,-33565.59851893596,-34941.39380697002,-34941.39380697002,-0.29311020978454844,-0.29311020978454844,-0.29311020978454844,-0.29311020978454844,-0.29311020978454844,-0.29311020978454844,0.0,0.0,0.0,-34941.68691717981
2025-04-17,-34893.83388438893,-36215.56250875671,-33631.904318132685,-34893.83388438893,-34893.83388438893,-8.290372775493013,-8.290372775493013,-8.290372775493013,-8.290372775493013,-8.290372775493013,-8.290372775493013,0.0,0.0,0.0,-34902.124257164425
2025-04-22,-34656.03427148348,-35925.00721208388,-33366.11304747845,-34656.03427148348,-34656.03427148348,-25.748017988117265,-25.748017988117265,-25.748017988117265,-25.748017988117265,-25.748017988117265,-25.748017988117265,0.0,0.0,0.0,-34681.782289471594
2025-04-23,-34608.47434890239,-35795.41045306618,-33312.492477128675,-34608.47434890239,-34608.47434890239,-0.29311020914209907,-0.29311020914209907,-0.29311020914209907,-0.29311020914209907,-0.29311020914209907,-0.29311020914209907,0.0,0.0,0.0,-34608.76745911153
2025-04-24,-34560.914426321295,-35847.00915683913,-33325.76007795081,-34560.914426321295,-34560.914426321295,-8.290372775116008,-8.290372775116008,-8.290372775116008,-8.290372775116008,-8.290372775116008,-8.290372775116008,0.0,0.0,0.0,-34569.20479909641
2025-04-25,-34513.35450374021,-35787.94740431671,-33294.27197834421,-34518.260403377564,-34512.25443636577,83.46607333628123,83.46607333628123,83.46607333628123,83.46607333628123,83.46607333628123,83.46607333628123,0.0,0.0,0.0,-34429.888430403924
2025-04-26,-34465.79458115912,-35600.79335881064,-33110.06349680585,-34480.338615685534,-34458.56356834166,102.07758814026013,102.07758814026013,102.07758814026013,102.07758814026013,102.07758814026013,102.07758814026013,0.0,0.0,0.0,-34363.71699301886
2025-04-27,-34418.234658578025,-36061.6712417951,-33493.79267353785,-34440.559870959805,-34401.60913095494,-298.8112944727582,-298.8112944727582,-298.8112944727582,-298.8112944727582,-298.8112944727582,-298.8112944727582,0.0,0.0,0.0,-34717.04595305079
2025-04-28,-34370.67473599694,-35534.69021388215,-32819.50720754409,-34404.54229005116,-34344.38646308004,147.5991339674542,147.5991339674542,147.5991339674542,147.5991339674542,147.5991339674542,147.5991339674542,0.0,0.0,0.0,-34223.07560202949
2025-04-29,-34323.11481341584,-35533.49599088216,-32995.36186223369,-34367.425441674226,-34281.902587495286,-25.74801798803723,-25.74801798803723,-25.74801798803723,-25.74801798803723,-25.74801798803723,-25.74801798803723,0.0,0.0,0.0,-34348.86283140388
2025-04-30,-34275.554890834755,-35556.13013691229,-32865.10403045153,-34334.143532746435,-34221.26338176506,-0.29311021036461576,-0.29311021036461576,-0.29311021036461576,-0.29311021036461576,-0.29311021036461576,-0.29311021036461576,0.0,0.0,0.0,-34275.84800104512
2025-05-01,-34227.99496825366,-35595.10206082756,-32945.51678645998,-34303.67501089614,-34161.9651706575,-8.290372774739001,-8.290372774739001,-8.290372774739001,-8.290372774739001,-8.290372774739001,-8.290372774739001,0.0,0.0,0.0,-34236.2853410284
2025-05-02,-34180.43504567257,-35421.80239962617,-32877.059801729076,-34270.36686599648,-34099.51568886047,83.4660733370181,83.4660733370181,83.4660733370181,83.4660733370181,83.4660733370181,83.4660733370181,0.0,0.0,0.0,-34096.968972335555
2025-05-03,-34132.875123091486,-35352.46282245431,-32661.251687862674,-34244.13821180946,-34034.89857444048,102.07758814190751,102.07758814190751,102.07758814190751,102.07758814190751,102.07758814190751,102.07758814190751,0.0,0.0,0.0,-34030.797534949575
2025-05-04,-34085.31520051039,-35731.53481124587,-33182.299262833825,-34217.17962062359,-33965.629429604705,-298.81129447255734,-298.81129447255734,-298.81129447255734,-298.81129447255734,-298.81129447255734,-298.81129447255734,0.0,0.0,0.0,-34384.12649498295
2025-05-05,-34037.755277929304,-35256.37242181167,-32456.834178571207,-34189.908345480166,-33896.257413867905,147.59913396756085,147.59913396756085,147.59913396756085,147.59913396756085,147.59913396756085,147.59913396756085,0.0,0.0,0.0,-33890.15614396174
2025-05-06,-33990.195355348216,-35293.978019614755,-32588.880085370307,-34162.714626011155,-33821.24871817235,-25.74801798795716,-25.74801798795716,-25.74801798795716,-25.74801798795716,-25.74801798795716,-25.74801798795716,0.0,0.0,0.0,-34015.94337333617
2025-05-07,-33942.635432767114,-35259.37221414402,-32710.124935951575,-34140.74651473822,-33755.156648042,-0.29311020972219304,-0.29311020972219304,-0.29311020972219304,-0.29311020972219304,-0.29311020972219304,-0.29311020972219304,0.0,0.0,0.0,-33942.928542976835
2025-05-08,-33895.075510186034,-35098.42696316866,-32600.131760277505,-34110.450319007046,-33686.73322872006,-8.290372775138284,-8.290372775138284,-8.290372775138284,-8.290372775138284,-8.290372775138284,-8.290372775138284,0.0,0.0,0.0,-33903.365882961174
2025-05-09,-33847.51558760495,-35108.00308518278,-32414.5882972585,-34089.20754500521,-33614.22859212414,83.466073337755,83.466073337755,83.466073337755,83.466073337755,83.466073337755,83.466073337755,0.0,0.0,0.0,-33764.04951426719
2025-05-10,-33799.955665023845,-35010.07972044856,-32404.31085486267,-34064.920432031504,-33538.739171271634,102.07758814121712,102.07758814121712,102.07758814121712,102.07758814121712,102.07758814121712,102.07758814121712,0.0,0.0,0.0,-33697.878076882625
2025-05-11,-33752.395742442764,-35340.84909470732,-32769.48620825559,-34041.933163460766,-33465.91868774975,-298.81129447282603,-298.81129447282603,-298.81129447282603,-298.81129447282603,-298.81129447282603,-298.81129447282603,0.0,0.0,0.0,-34051.20703691559
2025-05-12,-33704.83581986166,-34847.83138715308,-32199.549389162214,-34020.99530442564,-33393.60951675537,147.5991339676675,147.5991339676675,147.5991339676675,147.5991339676675,147.5991339676675,147.5991339676675,0.0,0.0,0.0,-33557.23668589399
2025-05-13,-33657.275897280575,-35053.061059542124,-32404.402380360243,-33994.49974955319,-33320.14366508782,-25.74801798852044,-25.74801798852044,-25.74801798852044,-25.74801798852044,-25.74801798852044,-25.74801798852044,0.0,0.0,0.0,-33683.02391526909
2025-05-14,-33609.71597469949,-34898.270275462055,-32219.829552266474,-33977.48057812065,-33241.21352346922,-0.2931102100122356,-0.2931102100122356,-0.2931102100122356,-0.2931102100122356,-0.2931102100122356,-0.2931102100122356,0.0,0.0,0.0,-33610.0090849095
2025-05-15,-33562.15605211839,-34957.24234943956,-32242.035670516085,-33964.26099397693,-33156.7800157593,-8.290372775798236,-8.290372775798236,-8.290372775798236,-8.290372775798236,-8.290372775798236,-8.290372775798236,0.0,0.0,0.0,-33570.44642489419
2025-05-16,-33514.596129537305,-34775.918257759935,-32105.64874304401,-33958.147859661265,-33082.52235675536,83.46607333755581,83.46607333755581,83.46607333755581,83.46607333755581,83.46607333755581,83.46607333755581,0.0,0.0,0.0,-33431.13005619975
2025-05-17,-33467.03620695622,-34813.06115576844,-32028.843667749745,-33935.23979227875,-32995.94523824818,102.07758814117656,102.07758814117656,102.07758814117656,102.07758814117656,102.07758814117656,102.07758814117656,0.0,0.0,0.0,-33364.95861881504
2025-05-18,-33419.47628437512,-35163.26944889356,-32283.3587331474,-33916.367804618196,-32922.76892400683,-298.8112944726251,-298.8112944726251,-298.8112944726251,-298.8112944726251,-298.8112944726251,-298.8112944726251,0.0,0.0,0.0,-33718.28757884775
2025-05-19,-33371.916361794036,-34687.41046056642,-31921.44653257807,-33903.11252823498,-32846.58243830886,147.59913396690249,147.59913396690249,147.59913396690249,147.59913396690249,147.59913396690249,147.59913396690249,0.0,0.0,0.0,-33224.31722782713
2025-05-20,-33324.35643921295,-34786.27499540959,-32006.1229435916,-33880.806644453456,-32774.87089676237,-25.7480179874314,-25.7480179874314,-25.7480179874314,-25.7480179874314,-25.7480179874314,-25.7480179874314,0.0,0.0,0.0,-33350.10445720038
2025-05-21,-33276.79651663185,-34539.62108842546,-31783.41056450838,-33853.53692075066,-32704.61849131288,-0.2931102093697991,-0.2931102093697991,-0.2931102093697991,-0.2931102093697991,-0.2931102093697991,-0.2931102093697991,0.0,0.0,0.0,-33277.089626841225
2025-05-22,-33229.236594050766,-34714.622391791236,-31679.527323744354,-33839.24971092088,-32630.878189087656,-8.290372774384274,-8.290372774384274,-8.290372774384274,-8.290372774384274,-8.290372774384274,-8.290372774384274,0.0,0.0,0.0,-33237.52696682515
